9.096076144309545031e-01
6.682001969212153503e-01
6.387810289272709552e-01
2.342957342918747243e-01
5.586470446258938460e-02
6.632404871463977447e-02
1.041978180906324880e+00
9.319155681503699107e-01
1.511842364356367208e-01
2.488361659336638110e-01
7.503464284041254651e-01
7.184714716069744433e-01
1.128701485675293936e+00
7.626583819256230745e-01
3.063416463560460490e-01
1.863282981645156267e-01
5.214736235246016927e-01
6.408239941277488194e-01
2.036627718079425664e-01
3.488123368423899917e-01
2.967064952184912674e-02
5.566425000000000400e-01
2.043749885327819371e-01
1.809042842512205707e-01
5.938134999999999941e-01
6.137135000000000229e-01
8.543442472619504346e-02
4.327600999999999809e-01
3.943001922593387248e-02
1.923650330962727306e-01
1.445542573609293058e-01
9.151486494019378526e-02
5.489665973014447031e-01
4.331615661380066595e-01
2.257065393852367430e-01
1.822006036251639094e-01
2.913623887692107228e-01
9.113666255376148828e-02
2.486475638303727864e-01
2.624887385481448621e-01
2.837101499999999943e-01
3.546088014097124874e-02
6.600318338185098277e-01
1.009903068919917768e+00
6.252432402275648338e-01
6.321742711822084804e-01
6.451555365678227627e-01
9.271483330305633208e-01
6.480334363982057644e-01
5.995082766592072510e-01
8.148394349266022685e-01
8.894221453970461155e-01
3.590522262947442034e-01
6.978470654310735544e-01
7.026585271048672032e-01
7.737624374766228774e-01
9.664882571727430038e-01
1.035842197471792181e+00
5.146164767289674868e-01
8.922763245123896958e-01
4.567930217308545648e-01
3.100167401837868320e-01
4.160718645978815911e-01
4.862189655639435060e-01
4.416827519526082546e-01
4.488666763411705007e-01
8.448546324813853703e-01
9.160366799168760954e-01
4.375911386005270631e-01
5.708784413390941559e-01
1.597119215084013832e-01
1.206687396097561316e-01
1.506536941945876562e-01
5.426229618822479839e-02
3.908451945526431048e-02
9.989865122024260691e-02
3.374250315573595338e-01
2.722104605964915658e-01
1.835796956168436189e-01
9.050294105390932486e-02
6.612455464191852039e-01
6.015233939276040109e-01
2.074695133492288068e-01
4.095972286019035069e-01
4.405761607564422366e-01
5.245957582604967584e-01
1.137905886429941837e-01
3.257516304875231472e-01
2.450884501670531623e-01
3.647185016980008521e-01
6.414850130425192587e-01
6.694575329316266865e-01
3.137022837061720915e-01
2.805524253327432160e-01
7.690558371550827721e-02
1.365157735957022445e-01
6.821625475075551170e-01
3.929935532905020068e-01
7.204761087187562252e-01
5.766196903612296198e-01
2.633228869687893603e-01
5.886603728195274887e-02
5.367789638051665424e-01
3.908327014731671767e-01
2.808893850545157722e-01
1.678260537297510402e-01
7.712675032061404312e-02
1.478123538782424029e-01
2.379430100000000103e-01
2.598853309788987098e-01
4.197152411842868247e-01
3.594170517560885125e-01
1.537385146158520288e-01
2.199950559647266546e-01
1.416924019019481229e-01
2.713485400000000269e-01
